BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,SiteEUIWN(kBtu/sf),buildingage,UsageCount,ParkingRatio,FloorDensity,DistanceToDowntown_km
NonResidential,Small- and Mid-Sized Office,98133.0,5,NORTHWEST,47.72004,-122.34418,1.0,2,39815,0,"Non-Refrigerated Warehouse, Office",Office,Non-Refrigerated Warehouse,12697.0,Unknown,12311.108329416667,54.20000076,74,2,0.0,5.0232324500816276e-05,12.690715400706397
Nonresidential COS,Other,98133.0,5,NORTHWEST,47.72299,-122.34293,1.0,4,25557,0,Residential Care Facility,Residential Care Facility,Unknown,31733.045428599267,Unknown,12311.108329416667,89.19999695,55,1,0.0,0.00015651289274954024,13.011755363566754
Nonresidential COS,Other,98133.0,5,NORTHWEST,47.72134,-122.34102,1.0,2,26994,0,"Office, Other - Services",Other - Services,Office,10751.0,Unknown,12311.108329416667,123.0,67,2,0.0,7.40905386382159e-05,12.820398394489262
NonResidential,Warehouse,98133.0,5,NORTHWEST,47.72183,-122.34328,1.0,1,48112,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Unknown,31733.045428599267,Unknown,12311.108329416667,30.39999962,53,1,0.0,2.0784835384103757e-05,12.884699713652878
NonResidential,Other,98133.0,5,NORTHWEST,47.72065,-122.34318,1.0,1,20909,0,"Other - Public Services, Parking",Other - Public Services,Parking,0.0,Unknown,12311.108329416667,68.09999847,16,2,0.0,4.782629489693433e-05,12.753281040835846
NonResidential,Small- and Mid-Sized Office,98133.0,5,NORTHWEST,47.73387,-122.34722,1.0,2,42793,16518,"Office, Parking",Office,Parking,16518.0,Unknown,12311.108329416667,71.19999695,24,2,0.3859977099058257,4.67366158016498e-05,14.241330191834997
NonResidential,Other,98133.0,5,NORTHWEST,47.72644,-122.34338,1.0,2,45000,0,Other - Recreation,Other - Recreation,Unknown,31733.045428599267,Unknown,12311.108329416667,135.6999969,18,1,0.0,4.4444444444444447e-05,13.396734154373675
NonResidential,Retail Store,98133.0,5,NORTHWEST,47.72337,-122.34373,1.0,1,26115,0,Retail Store,Retail Store,Unknown,31733.045428599267,Unknown,12311.108329416667,67.40000153,27,1,0.0,3.829216925138809e-05,13.057786283412389
NonResidential,Worship Facility,98105.0,4,NORTHEAST,47.6702,-122.32066,1.0,1,26033,0,"Parking, Worship Facility",Worship Facility,Parking,0.0,Unknown,12311.108329416667,44.70000076,76,2,0.0,3.8412783774440136e-05,7.167907502411401
NonResidential,K-12 School,98109.0,7,MAGNOLIA / QUEEN ANNE,47.64344,-122.3509,1.0,4,48660,0,K-12 School,K-12 School,Unknown,31733.045428599267,Unknown,12311.108329416667,42.79999924,18,1,0.0,8.220304151253596e-05,4.374030935575796
NonResidential,Senior Care Community,98109.0,7,MAGNOLIA / QUEEN ANNE,47.6441,-122.34795,1.0,2,46539,0,Senior Care Community,Senior Care Community,Unknown,31733.045428599267,Unknown,12311.108329416667,120.0999985,55,1,0.0,4.2974709383527796e-05,4.378492713015326
NonResidential,Residence Hall,98121.0,7,DOWNTOWN,47.61283,-122.34392,1.0,4,29796,0,Residence Hall/Dormitory,Residence Hall/Dormitory,Unknown,31733.045428599267,Unknown,12311.108329416667,77.5,116,1,0.0,0.00013424620754463686,1.1526723000559198
NonResidential,Retail Store,98121.0,7,DOWNTOWN,47.6123,-122.34395,1.0,2,26400,0,"Office, Parking, Retail Store",Retail Store,Office,7200.0,Parking,2788.0,46.90000153,105,3,0.0,7.575757575757576e-05,1.117690153234109
NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,47.61185,-122.3434,1.0,3,38148,0,"Office, Retail Store",Office,Retail Store,12495.0,Unknown,12311.108329416667,25.10000038,107,2,0.0,7.864108210128971e-05,1.054659303803985
NonResidential,Mixed Use Property,98109.0,7,LAKE UNION,47.62231,-122.34145,1.0,2,28800,0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,14400.0,Unknown,12311.108329416667,18.10000038,97,2,0.0,6.944444444444444e-05,1.9235758969529406
NonResidential,Worship Facility,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62232,-122.36101,1.0,5,31945,0,"Parking, Worship Facility",Worship Facility,Parking,0.0,Unknown,12311.108329416667,56.5,70,2,0.0,0.00015651901706057285,2.8123007591855225
NonResidential,Small- and Mid-Sized Office,98109.0,7,MAGNOLIA / QUEEN ANNE,47.6189,-122.35713,1.0,5,85963,33055,"Office, Parking",Office,Parking,33055.0,Unknown,12311.108329416667,84.69999695,40,2,0.38452590067819875,5.816455917080605e-05,2.3483280886249664
NonResidential,Retail Store,98101.0,7,DOWNTOWN,47.60683,-122.33771,1.0,4,34680,0,Retail Store,Retail Store,Unknown,31733.045428599267,Unknown,12311.108329416667,36.29999924,125,1,0.0,0.00011534025374855825,0.4263740037075404
NonResidential,Worship Facility,98101.0,7,DOWNTOWN,47.60867,-122.33265,1.0,3,75058,34510,Worship Facility,Worship Facility,Unknown,31733.045428599267,Unknown,12311.108329416667,82.69999695,57,1,0.45977777185643104,3.996909056995923e-05,0.27772928534349417
NonResidential,Retail Store,98101.0,7,DOWNTOWN,47.61103,-122.33549,1.0,1,36504,0,Retail Store,Retail Store,Unknown,31733.045428599267,Unknown,12311.108329416667,132.6000061,110,1,0.0,2.7394258163488934e-05,0.5941644467768096
NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,47.61091,-122.33667,1.0,6,35200,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,85.19999695,118,1,0.0,0.00017045454545454547,0.6258310699072082
NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,47.60961,-122.33566,1.0,5,35840,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,48.09999847,118,1,0.0,0.00013950892857142856,0.46368201908466
NonResidential,Other,98101.0,7,DOWNTOWN,47.60985,-122.33527,1.0,2,25920,0,Bank Branch,Bank Branch,Unknown,31733.045428599267,Unknown,12311.108329416667,58.40000153,84,1,0.0,7.716049382716049e-05,0.4703186491802942
NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,47.60952,-122.33558,1.0,4,30525,0,"Office, Retail Store",Office,Retail Store,6104.0,Unknown,12311.108329416667,137.8000031,97,2,0.0,0.00013104013104013105,0.4520473410841592
NonResidential,Other,98101.0,7,EAST,47.61186,-122.32857,1.0,4,49243,0,Other/Specialty Hospital,Other/Specialty Hospital,Unknown,31733.045428599267,Unknown,12311.108329416667,162.3999939,61,1,0.0,8.122981946672624e-05,0.6827351513475788
NonResidential,Other,98104.0,3,EAST,47.6097,-122.325,0.0,3,20411,0,Social/Meeting Hall,Social/Meeting Hall,Unknown,31733.045428599267,Unknown,12311.108329416667,105.0999985,113,1,0.0,0.00014697956983979226,0.6593741022592023
NonResidential,Medical Office,98122.0,3,EAST,47.61065,-122.32125,1.0,2,30855,10285,Medical Office,Medical Office,Unknown,31733.045428599267,Unknown,12311.108329416667,145.1000061,63,1,0.3333333333333333,6.481931615621455e-05,0.9520764156146008
NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,47.61194,-122.32177,1.0,3,73549,0,"Office, Worship Facility",Office,Worship Facility,31917.0,Unknown,12311.108329416667,43.59999847,115,2,0.0,4.0789133774762405e-05,1.0035277499207529
NonResidential,Other,98122.0,3,EAST,47.60865694,-122.3205368,1.0,5,45780,11400,"Other - Education, Parking",Other - Education,Parking,4500.0,Unknown,12311.108329416667,252.1000061,37,2,0.2490170380078637,0.00010921799912625601,0.9089051483269586
NonResidential,Medical Office,98114.0,3,EAST,47.60865416,-122.3205904,0.0,3,39115,0,Medical Office,Medical Office,Unknown,31733.045428599267,Unknown,12311.108329416667,76.80000305,62,1,0.0,7.66969193404065e-05,0.9049802314979493
NonResidential,Other,98101.0,7,EAST,47.60901,-122.32994,1.0,3,38038,0,"Food Service, Office, Other - Entertainment/Public Assembly",Other - Entertainment/Public Assembly,Office,1184.0,Food Service,436.0,33.5,109,3,0.0,7.88684999211315e-05,0.35192545368060196
NonResidential,Worship Facility,98104.0,7,EAST,47.60821,-122.3296,1.0,3,37796,0,"Parking, Worship Facility",Worship Facility,Parking,17600.0,Unknown,12311.108329416667,52.29999924,63,2,0.0,7.937347867499206e-05,0.2916846716499444
Nonresidential COS,Small- and Mid-Sized Office,98107.0,6,Ballard,47.66256,-122.36483,1.0,1,27744,0,"Data Center, Office, Other",Office,Other,6060.0,Data Center,3304.0,193.0,32,3,0.0,3.604382929642445e-05,6.729719188608481
NonResidential,Warehouse,98107.0,6,BALLARD,47.66388,-122.36831,1.0,1,36444,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Unknown,31733.045428599267,Unknown,12311.108329416667,4.599999905,65,1,0.0,2.7439359016573373e-05,6.9639888517551105
NonResidential,Warehouse,98107.0,6,BALLARD,47.65907,-122.36783,1.0,1,27553,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Unknown,31733.045428599267,Unknown,12311.108329416667,38.29999924,75,1,0.0,3.6293688527565054e-05,6.459819243928556
NonResidential,Distribution Center,98107.0,6,BALLARD,47.6583,-122.36638,3.0,1,57310,0,Distribution Center,Distribution Center,Unknown,31733.045428599267,Unknown,12311.108329416667,24.39999962,74,1,0.0,1.7448961786773687e-05,6.337192257084383
NonResidential,Mixed Use Property,98109.0,7,LAKE UNION,47.62296,-122.33884,1.0,2,25920,0,"Office, Other, Other - Services, Residence Hall/Dormitory, Restaurant",Office,Other - Services,7016.0,Restaurant,3609.0,41.29999924,105,5,0.0,7.716049382716049e-05,1.9308936640642589
NonResidential,Restaurant,98109.0,7,LAKE UNION,47.62354,-122.33808,1.0,3,40686,0,Restaurant,Restaurant,Unknown,31733.045428599267,Unknown,12311.108329416667,53.79999924,106,1,0.0,7.37354372511429e-05,1.979538381271207
NonResidential,Retail Store,98109.0,7,LAKE UNION,47.62399,-122.33804,1.0,2,45271,0,Retail Store,Retail Store,Unknown,31733.045428599267,Unknown,12311.108329416667,64.30000305,61,1,0.0,4.4178392348302443e-05,2.0276470953710395
NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,47.62437,-122.33802,1.0,3,28380,12180,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,53.0,105,1,0.42917547568710357,0.00010570824524312896,2.06856820655926
NonResidential,Large Office,98109.0,7,LAKE UNION,47.62296,-122.3362,1.0,5,508160,0,"Food Service, Office, Parking",Office,Parking,162894.0,Food Service,11846.0,82.09999847,16,3,0.0,9.839420654911839e-06,1.8887975351062898
NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,47.62353,-122.33622,1.0,3,26176,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,45.29999924,99,1,0.0,0.00011460880195599022,1.9515976675846294
NonResidential,Small- and Mid-Sized Office,98109.0,3,LAKE UNION,47.62799,-122.33132,1.0,1,37740,0,"Office, Parking",Office,Parking,0.0,Unknown,12311.108329416667,197.8999939,99,2,0.0,2.6497085320614733e-05,2.4236427115382995
Nonresidential COS,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1.0,1,26000,0,Other,Other,Unknown,31733.045428599267,Unknown,12311.108329416667,114.6999969,64,1,0.0,3.846153846153846e-05,2.4099546791383806
NonResidential,Worship Facility,98109.0,7,MAGNOLIA / QUEEN ANNE,47.61876,-122.3534,1.0,3,23241,0,Worship Facility,Worship Facility,Unknown,31733.045428599267,Unknown,12311.108329416667,34.0,16,1,0.0,0.0001290822253775655,2.1212909864435088
NonResidential,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,47.61974,-122.3511,1.0,1,155795,0,Other,Other,Unknown,31733.045428599267,Unknown,12311.108329416667,121.0,63,1,0.0,6.418691228858436e-06,2.072498739677864
Nonresidential COS,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1.0,1,21018,0,Other,Other,Unknown,31733.045428599267,Unknown,12311.108329416667,85.09999847,23,1,0.0,4.7578266247977927e-05,2.4099546791383806
Nonresidential COS,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1.0,1,30533,0,Museum,Museum,Unknown,31733.045428599267,Unknown,12311.108329416667,216.3000031,27,1,0.0,3.2751449251629386e-05,2.4099546791383806
NonResidential,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62049,-122.3493,1.0,2,33971,0,Other - Recreation,Other - Recreation,Unknown,31733.045428599267,Unknown,12311.108329416667,363.2999878,64,1,0.0,5.887374525330429e-05,2.0462558713906454
Nonresidential COS,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62082,-122.35251,1.0,2,40600,0,Other,Other,Unknown,31733.045428599267,Unknown,12311.108329416667,56.0,33,1,0.0,4.926108374384237e-05,2.2323701988133497
NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,47.62055,-122.33881,1.0,4,38038,0,"Office, Parking",Office,Parking,19600.0,Unknown,12311.108329416667,53.59999847,26,2,0.0,0.000105157999894842,1.6730449317894707
NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,47.62028,-122.33717,1.0,4,64596,24596,"Office, Parking",Office,Parking,21350.0,Unknown,12311.108329416667,65.90000153,18,2,0.38076661093566166,6.192333890643384e-05,1.6110916371792632
NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,47.62038,-122.33759,1.0,3,41466,6062,"Laboratory, Office, Parking",Office,Laboratory,5000.0,Parking,1250.0,228.3999939,97,3,0.14619206096561038,7.234843003906815e-05,1.6295640208907405
NonResidential,Large Office,98109.0,7,LAKE UNION,47.62004,-122.33807,1.0,6,130710,100800,"Bank Branch, Office, Parking, Restaurant",Office,Parking,88960.0,Bank Branch,5436.0,56.79999924,12,4,0.7711728253385357,4.590314436538903e-05,1.60268426171965
NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,47.62054,-122.33807,1.0,4,35780,0,"Office, Parking, Retail Store",Office,Retail Store,8214.0,Parking,5225.0,64.80000305,99,3,0.0,0.00011179429849077697,1.6561425299878803
NonResidential,Mixed Use Property,98109.0,7,MAGNOLIA / QUEEN ANNE,47.6223,-122.35653,1.0,4,25132,7308,"Office, Parking, Restaurant",Office,Parking,8000.0,Restaurant,2095.0,57.70000076,61,3,0.290784657010982,0.0001591596371160274,2.560934619978252
Nonresidential COS,Other,98109.0,7,DOWNTOWN,47.60192,-122.33282,1.0,1,49680,0,Other,Other,Unknown,31733.045428599267,Unknown,12311.108329416667,58.20000076,59,1,0.0,2.0128824476650564e-05,0.47896588913135224
Nonresidential COS,Other,98109.0,7,DOWNTOWN,47.60219,-122.3313,1.0,1,36314,0,Other,Other,Unknown,31733.045428599267,Unknown,12311.108329416667,51.90000153,63,1,0.0,2.753758880872391e-05,0.4499075199148546
NonResidential,Other,98101.0,7,DOWNTOWN,47.60849,-122.33924,1.0,2,25920,0,"Other - Entertainment/Public Assembly, Restaurant, Retail Store",Other - Entertainment/Public Assembly,Restaurant,4329.0,Retail Store,4029.0,60.79999924,109,3,0.0,7.716049382716049e-05,0.592755377025587
NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,47.60994,-122.33997,1.0,4,47686,0,"Office, Retail Store",Office,Retail Store,8500.0,Unknown,12311.108329416667,65.40000153,106,2,0.0,8.388206182107957e-05,0.721830768990883
Campus,Mixed Use Property,98101.0,7,DOWNTOWN,47.60805,-122.33978,1.0,2,49280,0,"Food Sales, Office, Restaurant, Retail Store, Self-Storage Facility, Social/Meeting Hall",Retail Store,Restaurant,9240.0,Social/Meeting Hall,8199.0,111.0,125,6,0.0,4.0584415584415584e-05,0.611405604450548
Campus,Low-Rise Multifamily,98101.0,7,DOWNTOWN,47.60918,-122.34079,1.0,4,45500,0,"Bar/Nightclub, Food Sales, Multifamily Housing, Restaurant, Retail Store, Self-Storage Facility",Multifamily Housing,Retail Store,10455.0,Restaurant,3668.0,85.19999695,83,6,0.0,8.791208791208791e-05,0.7309004744206138
Campus,Restaurant,98101.0,7,DOWNTOWN,47.60895,-122.34052,1.0,2,25380,0,"Food Sales, Office, Restaurant",Restaurant,Food Sales,6426.0,Office,1840.0,270.6000061,113,3,0.0,7.880220646178094e-05,0.701397674965834
NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,47.60836,-122.34157,1.0,6,40715,0,"Non-Refrigerated Warehouse, Office, Retail Store",Office,Retail Store,16260.0,Non-Refrigerated Warehouse,3560.0,70.69999695,110,3,0.0,0.0001473658356870932,0.7494793471676715
NonResidential,Mixed Use Property,98121.0,7,DOWNTOWN,47.61113,-122.34556,1.0,4,82065,34800,"Office, Parking, Retail Store",Parking,Office,27594.0,Retail Store,13945.0,43.79999924,35,3,0.42405410345457867,4.874185097179065e-05,1.1483447847216346
NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,47.61041,-122.34214,1.0,4,36160,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,53.20000076,115,1,0.0,0.00011061946902654867,0.8863734946945248
NonResidential,Mixed Use Property,98101.0,7,DOWNTOWN,47.61014,-122.34251,1.0,1,34617,0,"Food Sales, Manufacturing/Industrial Plant, Office, Other - Entertainment/Public Assembly, Other - Restaurant/Bar, Restaurant, Retail Store, Self-Storage Facility",Other - Restaurant/Bar,Office,5813.0,Manufacturing/Industrial Plant,5581.0,148.0,107,8,0.0,2.8887540803651386e-05,0.8949735637934949
NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,47.6123,-122.34611,1.0,5,66900,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,24.0,116,1,0.0,7.473841554559044e-05,1.2502573128451682
NonResidential,Mixed Use Property,98121.0,7,DOWNTOWN,47.61252,-122.34565,1.0,3,29340,0,"Multifamily Housing, Office, Restaurant",Office,Multifamily Housing,11592.0,Restaurant,2836.0,87.30000305,115,3,0.0,0.00010224948875255624,1.2351829320499115
NonResidential,Other,98121.0,7,DOWNTOWN,47.61341,-122.34597,0.0,2,22710,0,Food Service,Food Service,Unknown,31733.045428599267,Unknown,12311.108329416667,12.69999981,95,1,0.0,8.806693086745927e-05,1.3129571695625213
NonResidential,Small- and Mid-Sized Office,98102.0,4,LAKE UNION,47.6367,-122.3285,1.0,3,50499,13540,"Office, Parking",Office,Parking,13540.0,Unknown,12311.108329416667,86.69999695,25,2,0.2681241212697281,5.940711697261332e-05,3.402161138309515
NonResidential,Small- and Mid-Sized Office,98104.0,4,LAKE UNION,47.63616,-122.32718,1.0,5,54465,9605,"Office, Parking",Office,Parking,0.0,Unknown,12311.108329416667,63.09999847,61,2,0.17635178555035344,9.180207472688883e-05,3.3517458971447165
NonResidential,K-12 School,98102.0,3,EAST,47.63239,-122.32072,1.0,2,45960,0,K-12 School,K-12 School,Unknown,31733.045428599267,Unknown,12311.108329416667,102.5,95,1,0.0,4.351610095735422e-05,3.034534209296315
NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,47.61992,-122.34539,1.0,2,21128,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,20.70000076,66,1,0.0,9.46611132146914e-05,1.8220584236630937
NonResidential,Mixed Use Property,98109.0,7,LAKE UNION,47.61893,-122.34473,1.0,4,274442,0,"Hotel, Multifamily Housing, Parking, Retail Store",Hotel,Parking,105499.0,Multifamily Housing,58152.0,56.29999924,17,4,0.0,1.4575028603493635e-05,1.7029451170505567
NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,47.61952,-122.34462,1.0,3,51552,0,"Data Center, Office",Office,Data Center,650.0,Unknown,12311.108329416667,28.10000038,12,2,0.0,5.819366852886406e-05,1.753425231145994
NonResidential,Hotel,98109.0,7,LAKE UNION,47.62014,-122.34456,1.0,4,38520,0,Hotel,Hotel,Unknown,31733.045428599267,Unknown,12311.108329416667,74.69999695,66,1,0.0,0.00010384215991692627,1.8097070243028346
NonResidential,Hotel,98109.0,7,LAKE UNION,47.62174,-122.34417,1.0,3,29186,4256,Hotel,Hotel,Unknown,31733.045428599267,Unknown,12311.108329416667,45.59999847,64,1,0.14582333995751387,0.00010278900842869869,1.9505022001776695
NonResidential,Worship Facility,98109.0,7,LAKE UNION,47.6201,-122.34071,1.0,1,27338,0,Worship Facility,Worship Facility,Unknown,31733.045428599267,Unknown,12311.108329416667,25.0,65,1,0.0,3.657912063793987e-05,1.6749503836344253
NonResidential,Other,98102.0,3,EAST,47.64132,-122.31644,1.0,2,85750,65640,"K-12 School, Parking",Parking,K-12 School,20000.0,Unknown,12311.108329416667,113.9000015,26,2,0.7654810495626823,2.3323615160349855e-05,4.077713299332048
NonResidential,Laboratory,98119.0,7,MAGNOLIA / QUEEN ANNE,47.6224,-122.36248,1.0,2,34416,0,"Laboratory, Office, Parking",Laboratory,Office,13767.0,Parking,2000.0,363.6000061,63,3,0.0,5.811250581125058e-05,2.9035683926602323
NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,47.61954,-122.35847,1.0,3,45864,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,66.19999695,95,1,0.0,6.541077969649399e-05,2.4713721892658347
NonResidential,K-12 School,98125.0,5,NORTHWEST,47.72726,-122.32835,1.0,2,49252,0,K-12 School,K-12 School,Unknown,31733.045428599267,Unknown,12311.108329416667,63.40000153,26,1,0.0,4.0607488020791034e-05,13.464186480573101
NonResidential,Small- and Mid-Sized Office,98102.0,4,LAKE UNION,47.63245,-122.32529,1.0,3,33176,0,"Office, Parking",Office,Parking,15000.0,Unknown,12311.108329416667,45.59999847,38,2,0.0,9.04268145647456e-05,2.963158862954866
